"FUNC-ID","page","route","element","text","action","expected","actual","status","console","network"
"FUNC-0424","AI助手/Trace","/assistant/assistant-trace","button/button","请依据知识库说明购电策略与风险复核规则，并给出知识引用。 08-13 03:20 进行中","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0425","AI助手/Trace","/assistant/assistant-trace","a/link","查看全部历史记录 →","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0426","AI助手/Trace","/assistant/assistant-trace","a/link","换一批","navigate","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0427","AI助手/Trace","/assistant/assistant-trace","button/button","当前电力供需如何","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0428","AI助手/Trace","/assistant/assistant-trace","button/button","明日分时电价预测","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0429","AI助手/Trace","/assistant/assistant-trace","button/button","新能源出力预测","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0430","AI助手/Trace","/assistant/assistant-trace","button/button","高峰时段负荷预测","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0431","AI助手/Trace","/assistant/assistant-trace","button/button","建议购电策略","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0432","AI助手/Trace","/assistant/assistant-trace","button/button","风险识别与评估","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0433","AI助手/Trace","/assistant/assistant-trace","button/button","生成交易报告","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0434","AI助手/Trace","/assistant/assistant-trace","button/button","政策解读与影响","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0435","AI助手/Trace","/assistant/assistant-trace","button/button","经营分析","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0436","AI助手/Trace","/assistant/assistant-trace","button/button","专业解读","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0437","AI助手/Trace","/assistant/assistant-trace","button/button","通俗解释","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0438","AI助手/Trace","/assistant/assistant-trace","button/button","业务建议","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0439","AI助手/Trace","/assistant/assistant-trace","button/button","报告摘要","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0440","AI助手/Trace","/assistant/assistant-trace","input/combobox","","select","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0441","AI助手/Trace","/assistant/assistant-trace","button/button","导出本次会话","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0442","AI助手/Trace","/assistant/assistant-trace","button/button","查看分时电价预测","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0443","AI助手/Trace","/assistant/assistant-trace","button/button","解释高价风险原因","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0444","AI助手/Trace","/assistant/assistant-trace","button/button","生成购电建议方案","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0445","AI助手/Trace","/assistant/assistant-trace","button/button","对比历史同期情况","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0446","AI助手/Trace","/assistant/assistant-trace","button/button","生成完整分析报告","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0447","AI助手/Trace","/assistant/assistant-trace","textarea/textarea","请输入您的问题，Shift + Enter 换行，Enter 发送","interact","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0448","AI助手/Trace","/assistant/assistant-trace","input/combobox","AI 对话模型","select","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0449","AI助手/Trace","/assistant/assistant-trace","button/button","上传附件","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0450","AI助手/Trace","/assistant/assistant-trace","button/button","引用数据","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0451","AI助手/Trace","/assistant/assistant-trace","button/button","截图/图表","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
"FUNC-0452","AI助手/Trace","/assistant/assistant-trace","button/button","发送","click","触发对应页面业务动作，并由路由或后端 API 完成","可见、可操作；页面专项、API 与浏览器回归均通过","PASS","0 error","normal path 2xx / permission denial expected"
